NAME	InducerComp_5x_RF_AB_REL_-IFI
VAR	binary	inducer	ontology	classifier
OUT	0	0	0.5942	0.4058
OUT	1	1	0.2900	0.7100
OUT	1	1	0.0450	0.9550
OUT	0	0	0.6800	0.3200
OUT	0	1	0.2450	0.7550
OUT	0	1	0.2681	0.7319
OUT	1	1	0.0592	0.9408
OUT	1	1	0.3850	0.6150
OUT	1	0	0.7700	0.2300
OUT	0	1	0.4500	0.5500
OUT	0	1	0.3450	0.6550
OUT	1	1	0.2850	0.7150
OUT	0	0	0.7300	0.2700
OUT	1	1	0.3000	0.7000
OUT	1	1	0.0850	0.9150
OUT	1	1	0.0950	0.9050
OUT	1	0	0.5300	0.4700
OUT	1	1	0.4700	0.5300
OUT	1	0	0.6150	0.3850
OUT	0	1	0.2550	0.7450
OUT	0	1	0.4750	0.5250
OUT	0	0	0.8000	0.2000
OUT	0	1	0.3250	0.6750
OUT	1	1	0.4234	0.5766
OUT	1	1	0.0100	0.9900
OUT	1	1	0.3750	0.6250
OUT	0	1	0.4400	0.5600
OUT	0	0	0.6950	0.3050
OUT	0	1	0.2000	0.8000
OUT	1	1	0.2100	0.7900
OUT	1	0	0.7200	0.2800
OUT	1	1	0.0400	0.9600
OUT	0	1	0.3250	0.6750
OUT	0	1	0.4927	0.5073
OUT	0	0	0.6500	0.3500
OUT	1	1	0.0050	0.9950
OUT	0	1	0.2200	0.7800
OUT	1	1	0.0000	1.0000
OUT	1	0	0.5850	0.4150
OUT	0	0	0.8950	0.1050
OUT	1	1	0.0050	0.9950
OUT	0	1	0.3650	0.6350
OUT	0	1	0.2225	0.7775
OUT	1	1	0.0150	0.9850
OUT	0	1	0.1000	0.9000
OUT	0	1	0.3950	0.6050
OUT	0	1	0.2625	0.7375
OUT	0	1	0.3850	0.6150
OUT	0	1	0.3700	0.6300
OUT	0	1	0.1100	0.8900
OUT	0	1	0.1100	0.8900
OUT	1	0	0.8050	0.1950
OUT	0	0	0.7600	0.2400
OUT	0	1	0.0600	0.9400
OUT	1	1	0.4300	0.5700
OUT	0	1	0.2350	0.7650
OUT	1	0	0.6550	0.3450
OUT	0	1	0.4150	0.5850
OUT	1	0	0.7650	0.2350
OUT	0	0	0.7550	0.2450
OUT	1	1	0.2600	0.7400
OUT	0	0	0.7250	0.2750
OUT	1	1	0.1250	0.8750
OUT	0	1	0.3862	0.6138
OUT	1	1	0.0150	0.9850
OUT	0	1	0.2650	0.7350
OUT	0	0	0.6875	0.3125
OUT	1	0	0.8200	0.1800
OUT	0	1	0.4400	0.5600
OUT	1	0	0.6301	0.3699
OUT	1	1	0.0000	1.0000
OUT	1	0	0.7592	0.2408
OUT	0	0	0.6350	0.3650
OUT	1	1	0.1850	0.8150
OUT	0	1	0.2900	0.7100
OUT	1	1	0.0650	0.9350
OUT	0	0	0.5450	0.4550
OUT	0	0	0.8000	0.2000
OUT	1	1	0.1550	0.8450
OUT	0	0	0.7750	0.2250
OUT	0	0	0.7500	0.2500
OUT	1	1	0.4550	0.5450
OUT	1	0	0.8500	0.1500
OUT	1	1	0.2648	0.7352
OUT	1	1	0.0450	0.9550
OUT	0	1	0.0800	0.9200
OUT	0	0	0.7600	0.2400
OUT	0	0	0.7939	0.2061
OUT	1	1	0.4800	0.5200
OUT	1	0	0.7100	0.2900
OUT	1	0	0.6400	0.3600
OUT	1	1	0.0250	0.9750
OUT	1	1	0.1300	0.8700
OUT	1	1	0.0800	0.9200
OUT	1	1	0.0100	0.9900
OUT	0	0	0.7650	0.2350
OUT	1	1	0.0550	0.9450
OUT	1	0	0.6583	0.3417
OUT	1	0	0.5400	0.4600
OUT	1	1	0.1200	0.8800
OUT	1	1	0.1150	0.8850
OUT	0	0	0.6350	0.3650
OUT	0	1	0.4300	0.5700
OUT	0	0	0.6850	0.3150
OUT	1	0	0.8550	0.1450
OUT	0	1	0.2800	0.7200
OUT	1	0	0.8008	0.1992
OUT	1	1	0.0150	0.9850
OUT	1	1	0.4700	0.5300
OUT	1	1	0.0050	0.9950
OUT	1	1	0.0000	1.0000
OUT	1	1	0.3800	0.6200
OUT	0	0	0.7150	0.2850
OUT	1	1	0.1867	0.8133
OUT	0	1	0.4100	0.5900
OUT	1	1	0.0000	1.0000
OUT	1	1	0.0000	1.0000
OUT	1	1	0.0000	1.0000
OUT	1	1	0.1050	0.8950
OUT	0	1	0.0850	0.9150
OUT	0	0	0.8650	0.1350
OUT	0	0	0.8983	0.1017
OUT	0	0	0.9163	0.0837
OUT	1	1	0.0000	1.0000
OUT	0	0	0.9250	0.0750
OUT	1	0	0.9050	0.0950
OUT	1	0	0.8917	0.1083
OUT	1	0	0.7000	0.3000
OUT	1	0	0.9600	0.0400
OUT	1	1	0.0000	1.0000
OUT	1	1	0.0250	0.9750
OUT	0	0	0.7064	0.2936
OUT	1	0	0.9650	0.0350
OUT	1	1	0.4100	0.5900
OUT	1	1	0.0850	0.9150
OUT	0	0	0.8500	0.1500
OUT	1	1	0.1800	0.8200
OUT	0	0	0.7186	0.2814
OUT	1	0	0.7883	0.2117
OUT	1	1	0.0800	0.9200
OUT	0	1	0.1050	0.8950
OUT	0	1	0.4250	0.5750
OUT	0	0	0.5582	0.4418
OUT	1	1	0.1050	0.8950
OUT	1	0	0.5600	0.4400
OUT	1	0	0.6617	0.3383
OUT	1	1	0.1950	0.8050
OUT	1	0	0.7950	0.2050
OUT	1	1	0.4050	0.5950
OUT	0	0	0.9000	0.1000
OUT	1	0	0.5700	0.4300
OUT	1	1	0.0050	0.9950
OUT	1	1	0.0250	0.9750
OUT	1	1	0.1850	0.8150
OUT	0	0	0.7306	0.2694
OUT	1	1	0.4358	0.5642
OUT	0	1	0.3450	0.6550
OUT	1	1	0.4100	0.5900
OUT	1	1	0.1250	0.8750
OUT	1	1	0.1650	0.8350
OUT	0	0	0.6350	0.3650
OUT	0	1	0.1950	0.8050
OUT	0	1	0.4184	0.5816
OUT	1	1	0.4234	0.5766
OUT	0	1	0.1900	0.8100
OUT	1	1	0.3550	0.6450
OUT	1	1	0.3850	0.6150
RES
OUT	1	1	0.4550	0.5450
OUT	1	1	0.0350	0.9650
OUT	1	1	0.0000	1.0000
OUT	1	1	0.3450	0.6550
OUT	0	0	0.7200	0.2800
OUT	1	1	0.2200	0.7800
OUT	0	0	0.5806	0.4194
OUT	1	0	0.9550	0.0450
OUT	1	1	0.0050	0.9950
OUT	0	1	0.1850	0.8150
OUT	0	0	0.5900	0.4100
OUT	1	1	0.2734	0.7266
OUT	1	1	0.0000	1.0000
OUT	1	1	0.2500	0.7500
OUT	0	1	0.3550	0.6450
OUT	1	1	0.2000	0.8000
OUT	0	1	0.0900	0.9100
OUT	0	0	0.7833	0.2167
OUT	0	0	0.8400	0.1600
OUT	0	0	0.6500	0.3500
OUT	0	0	0.8950	0.1050
OUT	0	1	0.1467	0.8533
OUT	1	0	0.8000	0.2000
OUT	1	1	0.4764	0.5236
OUT	1	1	0.0000	1.0000
OUT	1	1	0.0150	0.9850
OUT	0	0	0.5800	0.4200
OUT	1	1	0.0000	1.0000
OUT	0	1	0.0300	0.9700
OUT	0	1	0.2300	0.7700
OUT	1	0	0.5564	0.4436
OUT	1	1	0.0767	0.9233
OUT	1	0	0.5750	0.4250
OUT	0	1	0.2500	0.7500
OUT	0	0	0.5400	0.4600
OUT	1	0	0.7500	0.2500
OUT	1	1	0.4100	0.5900
OUT	1	1	0.1142	0.8858
OUT	0	0	0.8150	0.1850
OUT	0	1	0.0750	0.9250
OUT	0	1	0.2150	0.7850
OUT	1	1	0.0000	1.0000
OUT	1	0	0.8100	0.1900
OUT	0	1	0.2300	0.7700
OUT	0	1	0.1033	0.8967
OUT	0	1	0.3550	0.6450
OUT	1	1	0.3350	0.6650
OUT	1	1	0.0150	0.9850
OUT	1	0	0.8400	0.1600
OUT	0	1	0.3900	0.6100
OUT	0	0	0.5000	0.5000
OUT	1	0	0.8600	0.1400
OUT	1	0	0.5450	0.4550
OUT	1	1	0.2734	0.7266
OUT	1	1	0.0200	0.9800
OUT	0	0	0.7700	0.2300
OUT	1	1	0.0300	0.9700
OUT	1	1	0.0700	0.9300
OUT	1	0	0.8350	0.1650
OUT	0	0	0.7167	0.2833
OUT	0	0	0.8350	0.1650
OUT	1	1	0.0150	0.9850
OUT	1	0	0.7500	0.2500
OUT	1	0	0.5800	0.4200
OUT	0	0	0.7650	0.2350
OUT	0	0	0.8200	0.1800
OUT	1	1	0.4100	0.5900
OUT	1	0	0.8350	0.1650
OUT	1	0	0.7200	0.2800
OUT	0	0	0.6350	0.3650
OUT	1	1	0.0050	0.9950
OUT	1	0	0.8100	0.1900
OUT	1	1	0.3950	0.6050
OUT	0	1	0.4650	0.5350
OUT	1	1	0.0000	1.0000
OUT	0	1	0.3600	0.6400
OUT	1	1	0.0000	1.0000
OUT	1	1	0.0000	1.0000
OUT	1	0	0.7350	0.2650
OUT	1	1	0.1064	0.8936
OUT	1	1	0.0700	0.9300
OUT	0	0	0.7100	0.2900
OUT	1	1	0.0000	1.0000
OUT	0	1	0.0000	1.0000
OUT	1	1	0.0000	1.0000
OUT	1	1	0.0700	0.9300
OUT	1	1	0.0300	0.9700
OUT	1	1	0.0000	1.0000
OUT	0	0	0.9150	0.0850
OUT	1	0	0.6437	0.3563
OUT	0	1	0.1200	0.8800
OUT	1	1	0.2000	0.8000
OUT	0	0	0.7100	0.2900
OUT	1	1	0.3550	0.6450
OUT	0	1	0.4150	0.5850
OUT	1	1	0.0350	0.9650
OUT	1	1	0.1950	0.8050
OUT	0	1	0.1050	0.8950
OUT	0	0	0.6200	0.3800
OUT	0	0	0.5647	0.4353
OUT	1	0	0.5100	0.4900
OUT	1	0	0.7650	0.2350
OUT	0	0	0.8296	0.1704
OUT	0	1	0.1900	0.8100
OUT	0	1	0.3750	0.6250
OUT	0	1	0.2300	0.7700
OUT	1	0	0.5850	0.4150
OUT	0	1	0.0850	0.9150
OUT	0	1	0.4950	0.5050
OUT	0	0	0.5842	0.4158
OUT	0	1	0.0750	0.9250
OUT	0	0	0.5350	0.4650
OUT	0	0	0.5774	0.4226
OUT	0	1	0.2734	0.7266
OUT	0	1	0.4178	0.5822
OUT	0	0	0.8400	0.1600
OUT	0	1	0.3700	0.6300
OUT	0	1	0.1150	0.8850
OUT	1	0	0.5950	0.4050
OUT	1	1	0.2738	0.7263
OUT	0	1	0.0600	0.9400
OUT	0	1	0.4200	0.5800
OUT	0	0	0.8950	0.1050
OUT	1	1	0.0000	1.0000
OUT	1	0	0.6500	0.3500
OUT	1	1	0.2600	0.7400
OUT	1	1	0.0000	1.0000
OUT	1	1	0.1450	0.8550
OUT	1	1	0.0000	1.0000
OUT	1	1	0.0400	0.9600
OUT	0	1	0.1200	0.8800
OUT	1	0	0.7600	0.2400
OUT	0	1	0.1750	0.8250
OUT	1	1	0.0100	0.9900
OUT	1	1	0.0050	0.9950
OUT	0	0	0.9000	0.1000
OUT	1	1	0.4450	0.5550
OUT	1	1	0.2800	0.7200
OUT	0	1	0.4950	0.5050
OUT	1	0	0.9050	0.0950
OUT	0	0	0.6750	0.3250
OUT	1	1	0.4750	0.5250
OUT	0	1	0.4979	0.5021
OUT	1	1	0.3950	0.6050
OUT	1	1	0.0000	1.0000
OUT	0	0	0.8350	0.1650
OUT	1	1	0.0300	0.9700
OUT	1	1	0.2050	0.7950
OUT	0	1	0.0350	0.9650
OUT	1	1	0.0000	1.0000
OUT	1	1	0.1429	0.8571
OUT	1	1	0.3000	0.7000
OUT	1	1	0.4200	0.5800
OUT	0	0	0.6100	0.3900
OUT	1	1	0.4150	0.5850
OUT	1	0	0.5600	0.4400
OUT	0	1	0.4900	0.5100
OUT	0	1	0.1750	0.8250
OUT	1	1	0.1500	0.8500
OUT	0	1	0.2000	0.8000
OUT	0	1	0.4250	0.5750
OUT	1	1	0.0605	0.9395
OUT	1	1	0.0000	1.0000
OUT	1	0	0.6850	0.3150
OUT	1	1	0.0100	0.9900
OUT	0	0	0.5950	0.4050
OUT	1	1	0.0000	1.0000
OUT	1	1	0.4500	0.5500
OUT	0	1	0.2734	0.7266
OUT	1	1	0.0250	0.9750
OUT	0	0	0.6109	0.3891
OUT	0	1	0.2800	0.7200
OUT	1	1	0.1000	0.9000
OUT	0	1	0.0000	1.0000
OUT	0	1	0.1867	0.8133
OUT	1	1	0.0200	0.9800
OUT	1	1	0.0250	0.9750
OUT	1	1	0.3450	0.6550
OUT	1	1	0.0000	1.0000
OUT	0	1	0.3950	0.6050
OUT	0	1	0.4950	0.5050
OUT	0	1	0.1400	0.8600
OUT	0	1	0.2450	0.7550
OUT	0	1	0.3100	0.6900
OUT	1	0	0.7900	0.2100
OUT	0	0	0.5950	0.4050
OUT	0	0	0.9050	0.0950
OUT	0	0	0.5000	0.5000
OUT	1	0	0.8200	0.1800
OUT	0	1	0.0000	1.0000
OUT	1	1	0.0000	1.0000
OUT	0	1	0.3400	0.6600
OUT	0	0	0.8810	0.1190
OUT	0	0	0.7500	0.2500
OUT	1	1	0.3150	0.6850
OUT	0	1	0.3950	0.6050
OUT	1	1	0.1050	0.8950
OUT	0	0	0.5900	0.4100
OUT	1	0	0.5350	0.4650
OUT	0	1	0.3750	0.6250
OUT	1	1	0.1850	0.8150
OUT	0	1	0.4750	0.5250
OUT	1	1	0.2000	0.8000
OUT	0	1	0.1900	0.8100
OUT	0	1	0.2402	0.7598
OUT	0	0	0.7687	0.2313
OUT	0	1	0.1850	0.8150
OUT	1	0	0.6717	0.3283
OUT	0	0	0.6700	0.3300
OUT	1	1	0.2081	0.7919
OUT	0	0	0.7450	0.2550
OUT	0	1	0.2350	0.7650
OUT	1	1	0.1460	0.8540
OUT	1	1	0.1800	0.8200
OUT	0	1	0.2400	0.7600
OUT	1	1	0.3750	0.6250
OUT	0	1	0.1000	0.9000
OUT	1	1	0.3050	0.6950
OUT	0	1	0.0200	0.9800
OUT	1	0	0.8400	0.1600
OUT	0	1	0.2900	0.7100
OUT	1	1	0.0100	0.9900
OUT	1	1	0.0250	0.9750
OUT	0	0	0.6400	0.3600
OUT	1	1	0.0500	0.9500
OUT	1	1	0.0650	0.9350
OUT	0	0	0.7850	0.2150
OUT	1	1	0.0650	0.9350
OUT	0	0	0.5100	0.4900
OUT	0	1	0.4250	0.5750
OUT	0	1	0.4150	0.5850
OUT	1	1	0.1050	0.8950
OUT	0	0	0.5400	0.4600
OUT	1	1	0.0000	1.0000
OUT	1	1	0.2900	0.7100
OUT	1	0	0.8450	0.1550
OUT	0	0	0.6750	0.3250
OUT	1	1	0.1050	0.8950
OUT	1	1	0.0750	0.9250
OUT	0	1	0.4764	0.5236
OUT	0	1	0.1528	0.8472
OUT	0	1	0.3400	0.6600
OUT	1	1	0.1450	0.8550
OUT	0	1	0.0300	0.9700
OUT	0	1	0.4000	0.6000
OUT	0	0	0.6500	0.3500
OUT	1	1	0.0350	0.9650
OUT	0	0	0.8300	0.1700
OUT	1	1	0.1550	0.8450
OUT	0	0	0.8250	0.1750
OUT	1	0	0.7700	0.2300
OUT	0	1	0.3100	0.6900
OUT	0	1	0.1850	0.8150
OUT	0	0	0.6600	0.3400
OUT	1	1	0.0150	0.9850
OUT	0	0	0.9195	0.0805
OUT	0	1	0.3600	0.6400
OUT	1	1	0.2650	0.7350
OUT	0	0	0.7300	0.2700
OUT	0	0	0.6600	0.3400
OUT	1	1	0.1950	0.8050
OUT	0	1	0.3450	0.6550
OUT	1	0	0.8578	0.1422
OUT	1	1	0.0150	0.9850
OUT	0	1	0.4350	0.5650
OUT	0	0	0.6350	0.3650
OUT	0	1	0.2050	0.7950
OUT	1	0	0.5650	0.4350
OUT	0	1	0.0850	0.9150
OUT	0	1	0.2700	0.7300
OUT	0	1	0.0100	0.9900
OUT	1	1	0.0100	0.9900
OUT	1	1	0.3150	0.6850
OUT	0	1	0.2650	0.7350
OUT	0	1	0.4650	0.5350
OUT	1	1	0.2842	0.7158
OUT	1	1	0.1500	0.8500
OUT	1	0	0.9050	0.0950
OUT	0	1	0.2900	0.7100
OUT	0	0	0.6800	0.3200
OUT	0	1	0.0150	0.9850
OUT	0	1	0.0300	0.9700
OUT	0	1	0.4150	0.5850
OUT	1	1	0.0000	1.0000
OUT	0	1	0.2600	0.7400
OUT	0	1	0.3350	0.6650
OUT	0	1	0.3450	0.6550
OUT	0	0	0.8300	0.1700
OUT	0	1	0.1650	0.8350
OUT	0	0	0.8018	0.1982
OUT	0	1	0.1250	0.8750
OUT	1	1	0.0000	1.0000
OUT	0	1	0.0050	0.9950
OUT	1	0	0.6500	0.3500
OUT	0	0	0.8100	0.1900
OUT	0	0	0.6950	0.3050
OUT	1	1	0.2750	0.7250
OUT	0	1	0.2000	0.8000
OUT	1	0	0.9350	0.0650
RES
OUT	1	1	0.0650	0.9350
OUT	1	1	0.0400	0.9600
OUT	1	0	0.5350	0.4650
OUT	1	1	0.4800	0.5200
OUT	1	1	0.4139	0.5861
OUT	1	0	0.8262	0.1738
OUT	0	0	0.6500	0.3500
OUT	1	1	0.1700	0.8300
OUT	0	1	0.4650	0.5350
OUT	0	1	0.0750	0.9250
OUT	1	1	0.0400	0.9600
OUT	1	1	0.0100	0.9900
OUT	1	1	0.0050	0.9950
OUT	0	0	0.8121	0.1879
OUT	1	0	0.5100	0.4900
OUT	0	1	0.3377	0.6623
OUT	0	0	0.7200	0.2800
OUT	1	0	0.9000	0.1000
OUT	1	1	0.0950	0.9050
OUT	1	1	0.1350	0.8650
OUT	0	1	0.1400	0.8600
OUT	1	1	0.3550	0.6450
OUT	0	1	0.2500	0.7500
OUT	1	0	0.7450	0.2550
OUT	0	1	0.2700	0.7300
OUT	0	0	0.8250	0.1750
OUT	0	0	0.8929	0.1071
OUT	0	1	0.3100	0.6900
OUT	1	1	0.1150	0.8850
OUT	1	1	0.1500	0.8500
OUT	1	1	0.3461	0.6539
OUT	1	0	0.9300	0.0700
OUT	0	0	0.5450	0.4550
OUT	1	1	0.1950	0.8050
OUT	1	1	0.4000	0.6000
OUT	1	1	0.2100	0.7900
OUT	1	0	0.5000	0.5000
OUT	1	1	0.1883	0.8117
OUT	0	1	0.4683	0.5317
OUT	0	0	0.9400	0.0600
OUT	1	0	0.6150	0.3850
OUT	1	1	0.4256	0.5744
OUT	0	1	0.4200	0.5800
OUT	1	1	0.1300	0.8700
OUT	0	0	0.9431	0.0569
OUT	1	1	0.0200	0.9800
OUT	0	1	0.4850	0.5150
OUT	0	1	0.3308	0.6692
OUT	0	1	0.4550	0.5450
OUT	1	1	0.3594	0.6406
OUT	0	1	0.1300	0.8700
OUT	1	1	0.0000	1.0000
OUT	1	0	0.7024	0.2976
OUT	1	1	0.0850	0.9150
OUT	0	1	0.3650	0.6350
OUT	0	1	0.4250	0.5750
OUT	0	0	0.7200	0.2800
OUT	0	1	0.4100	0.5900
OUT	1	1	0.0450	0.9550
OUT	1	1	0.0100	0.9900
OUT	1	1	0.0100	0.9900
OUT	0	1	0.1900	0.8100
OUT	0	1	0.1700	0.8300
OUT	0	0	0.8260	0.1740
OUT	1	1	0.2700	0.7300
OUT	0	1	0.3606	0.6394
OUT	1	0	0.6950	0.3050
OUT	1	0	0.8250	0.1750
OUT	0	1	0.2250	0.7750
OUT	0	0	0.9667	0.0333
OUT	1	1	0.0000	1.0000
OUT	1	0	0.5050	0.4950
OUT	0	1	0.4400	0.5600
OUT	1	0	0.5400	0.4600
OUT	1	0	0.9500	0.0500
OUT	0	0	0.8500	0.1500
OUT	1	0	0.8262	0.1738
OUT	0	1	0.4150	0.5850
OUT	0	0	0.7750	0.2250
OUT	1	1	0.0650	0.9350
OUT	0	1	0.4700	0.5300
OUT	0	1	0.3288	0.6712
OUT	1	0	0.6950	0.3050
OUT	1	0	0.8050	0.1950
OUT	1	1	0.0050	0.9950
OUT	1	1	0.0750	0.9250
OUT	1	0	0.5900	0.4100
OUT	0	1	0.0400	0.9600
OUT	0	0	0.8050	0.1950
OUT	1	0	0.6800	0.3200
OUT	1	1	0.0900	0.9100
OUT	0	0	0.6850	0.3150
OUT	0	1	0.3800	0.6200
OUT	0	1	0.3461	0.6539
OUT	1	1	0.0000	1.0000
OUT	0	1	0.3200	0.6800
OUT	1	0	0.5450	0.4550
OUT	1	1	0.0600	0.9400
OUT	1	0	0.6050	0.3950
OUT	0	1	0.4900	0.5100
OUT	0	0	0.5100	0.4900
OUT	1	0	0.8400	0.1600
OUT	1	1	0.0300	0.9700
OUT	1	1	0.4500	0.5500
OUT	1	1	0.0000	1.0000
OUT	0	0	0.5050	0.4950
OUT	0	1	0.1450	0.8550
OUT	0	0	0.5400	0.4600
OUT	0	1	0.1300	0.8700
OUT	1	0	0.6800	0.3200
OUT	0	1	0.4900	0.5100
OUT	1	0	0.6550	0.3450
OUT	0	1	0.3050	0.6950
OUT	1	0	0.9450	0.0550
OUT	1	0	0.6150	0.3850
OUT	0	0	0.7300	0.2700
OUT	0	1	0.1000	0.9000
OUT	0	1	0.1800	0.8200
OUT	1	0	0.7800	0.2200
OUT	0	1	0.4250	0.5750
OUT	0	1	0.1150	0.8850
OUT	0	1	0.4900	0.5100
OUT	0	1	0.0800	0.9200
OUT	0	1	0.3350	0.6650
OUT	0	0	0.5350	0.4650
OUT	1	0	0.9200	0.0800
OUT	1	0	0.8950	0.1050
OUT	0	1	0.4050	0.5950
OUT	1	1	0.1450	0.8550
OUT	1	1	0.0050	0.9950
OUT	1	1	0.0000	1.0000
OUT	1	0	0.8850	0.1150
OUT	1	1	0.3461	0.6539
OUT	1	1	0.1000	0.9000
OUT	1	0	0.5350	0.4650
OUT	1	1	0.2900	0.7100
OUT	1	1	0.0000	1.0000
OUT	1	1	0.1450	0.8550
OUT	0	0	0.9250	0.0750
OUT	1	0	0.5950	0.4050
OUT	0	0	0.5400	0.4600
OUT	0	0	0.6300	0.3700
OUT	0	1	0.1550	0.8450
OUT	0	1	0.1700	0.8300
OUT	0	0	0.7400	0.2600
OUT	0	0	0.6419	0.3581
OUT	1	1	0.2650	0.7350
OUT	0	0	0.6750	0.3250
OUT	0	1	0.3850	0.6150
OUT	0	0	0.7908	0.2092
OUT	1	1	0.0100	0.9900
OUT	1	1	0.0750	0.9250
OUT	0	1	0.2900	0.7100
OUT	1	1	0.0350	0.9650
OUT	0	1	0.2500	0.7500
OUT	0	1	0.3650	0.6350
OUT	0	1	0.0857	0.9143
OUT	0	1	0.1100	0.8900
OUT	0	1	0.3499	0.6501
OUT	0	1	0.2250	0.7750
OUT	0	1	0.3700	0.6300
OUT	1	0	0.7000	0.3000
OUT	1	0	0.6700	0.3300
OUT	1	1	0.0150	0.9850
OUT	0	1	0.2600	0.7400
OUT	0	1	0.4250	0.5750
OUT	1	1	0.4900	0.5100
OUT	0	0	0.5197	0.4803
OUT	1	1	0.2300	0.7700
OUT	1	1	0.1200	0.8800
OUT	0	1	0.4100	0.5900
OUT	0	0	0.6800	0.3200
OUT	1	1	0.0150	0.9850
OUT	0	1	0.0719	0.9281
OUT	1	1	0.1050	0.8950
OUT	1	0	0.9400	0.0600
OUT	0	0	0.6050	0.3950
OUT	0	1	0.3150	0.6850
OUT	1	0	0.8100	0.1900
OUT	1	1	0.0740	0.9260
OUT	1	1	0.2350	0.7650
OUT	1	0	0.6550	0.3450
OUT	1	0	0.5500	0.4500
OUT	1	0	0.8959	0.1041
OUT	0	1	0.4700	0.5300
OUT	0	1	0.1000	0.9000
OUT	0	1	0.3000	0.7000
OUT	1	1	0.1450	0.8550
OUT	1	1	0.3700	0.6300
OUT	1	1	0.2950	0.7050
OUT	1	1	0.0400	0.9600
OUT	0	1	0.3200	0.6800
OUT	1	1	0.0850	0.9150
OUT	1	0	0.7050	0.2950
OUT	0	0	0.6400	0.3600
OUT	0	1	0.4500	0.5500
OUT	1	1	0.2500	0.7500
OUT	0	0	0.6000	0.4000
OUT	0	1	0.2850	0.7150
OUT	1	1	0.4750	0.5250
OUT	1	1	0.0100	0.9900
OUT	1	1	0.0000	1.0000
OUT	1	1	0.1950	0.8050
OUT	1	1	0.0950	0.9050
OUT	1	1	0.0600	0.9400
OUT	0	0	0.7075	0.2925
OUT	0	1	0.1600	0.8400
OUT	1	1	0.1250	0.8750
OUT	1	0	0.8550	0.1450
OUT	1	1	0.0817	0.9183
OUT	0	0	0.5700	0.4300
OUT	0	0	0.7900	0.2100
OUT	0	0	0.9667	0.0333
OUT	1	1	0.3400	0.6600
OUT	0	1	0.4550	0.5450
OUT	0	1	0.2950	0.7050
OUT	0	0	0.8867	0.1133
OUT	0	0	0.9650	0.0350
OUT	0	0	0.7600	0.2400
OUT	1	1	0.0450	0.9550
OUT	1	1	0.0200	0.9800
OUT	1	1	0.4200	0.5800
OUT	1	1	0.0100	0.9900
OUT	0	1	0.1700	0.8300
OUT	0	1	0.3050	0.6950
OUT	1	1	0.2350	0.7650
OUT	1	1	0.0000	1.0000
OUT	1	0	0.7000	0.3000
OUT	1	0	0.7550	0.2450
OUT	1	1	0.0550	0.9450
OUT	1	1	0.0000	1.0000
OUT	1	1	0.0000	1.0000
OUT	1	1	0.0500	0.9500
OUT	0	1	0.3850	0.6150
OUT	1	1	0.0000	1.0000
OUT	1	1	0.3850	0.6150
OUT	0	1	0.0550	0.9450
OUT	1	1	0.0150	0.9850
OUT	0	0	0.5883	0.4117
OUT	0	1	0.3550	0.6450
OUT	1	0	0.7950	0.2050
OUT	1	1	0.0050	0.9950
OUT	0	1	0.3250	0.6750
OUT	0	1	0.3100	0.6900
OUT	0	0	0.6800	0.3200
OUT	0	1	0.3650	0.6350
OUT	0	0	0.7650	0.2350
OUT	1	0	0.6800	0.3200
OUT	1	1	0.0000	1.0000
OUT	0	1	0.1150	0.8850
OUT	0	0	0.8671	0.1329
OUT	0	1	0.2950	0.7050
OUT	1	1	0.3350	0.6650
OUT	1	1	0.1350	0.8650
OUT	0	1	0.1250	0.8750
OUT	0	1	0.2600	0.7400
OUT	1	0	0.6300	0.3700
OUT	0	1	0.0450	0.9550
OUT	0	1	0.2650	0.7350
OUT	0	0	0.5450	0.4550
OUT	1	1	0.3350	0.6650
OUT	0	0	0.7750	0.2250
OUT	1	1	0.2000	0.8000
OUT	0	0	0.5600	0.4400
OUT	1	0	0.6083	0.3917
OUT	1	1	0.0450	0.9550
OUT	0	1	0.4650	0.5350
OUT	0	0	0.9000	0.1000
OUT	1	1	0.0150	0.9850
OUT	1	0	0.9850	0.0150
OUT	0	0	0.7600	0.2400
OUT	0	0	0.6872	0.3128
OUT	0	1	0.3814	0.6186
OUT	1	1	0.1150	0.8850
OUT	0	0	0.9050	0.0950
OUT	0	1	0.0650	0.9350
OUT	0	1	0.0200	0.9800
OUT	0	0	0.6600	0.3400
OUT	1	0	0.9400	0.0600
OUT	1	0	0.9100	0.0900
OUT	1	1	0.1050	0.8950
OUT	1	1	0.3829	0.6171
OUT	1	1	0.1050	0.8950
OUT	0	1	0.1850	0.8150
OUT	1	1	0.4350	0.5650
OUT	1	1	0.2400	0.7600
OUT	0	1	0.3900	0.6100
OUT	1	1	0.0000	1.0000
OUT	1	0	0.7600	0.2400
OUT	0	1	0.0050	0.9950
OUT	1	1	0.3150	0.6850
OUT	0	0	0.6000	0.4000
OUT	0	1	0.3000	0.7000
OUT	1	1	0.0000	1.0000
OUT	1	1	0.3350	0.6650
OUT	0	0	0.8250	0.1750
OUT	1	1	0.0350	0.9650
OUT	0	0	0.6500	0.3500
OUT	0	1	0.3350	0.6650
OUT	1	0	0.8950	0.1050
RES
OUT	1	1	0.0000	1.0000
OUT	1	1	0.0150	0.9850
OUT	1	1	0.4150	0.5850
OUT	1	0	0.8150	0.1850
OUT	0	1	0.4250	0.5750
OUT	0	0	0.5450	0.4550
OUT	0	1	0.4750	0.5250
OUT	0	1	0.3350	0.6650
