NAME	InducerComp_5x_RF_AB_-IFI
VAR	binary	inducer	ontology	classifier
OUT	1	0	0.9050	0.0950
OUT	0	0	0.5167	0.4833
OUT	0	0	0.7950	0.2050
OUT	1	1	0.0250	0.9750
OUT	1	0	0.6150	0.3850
OUT	1	0	0.9300	0.0700
OUT	0	0	0.7522	0.2478
OUT	1	0	0.5017	0.4983
OUT	1	1	0.1390	0.8610
OUT	0	0	0.6050	0.3950
OUT	1	1	0.0600	0.9400
OUT	0	0	0.8800	0.1200
OUT	1	1	0.1750	0.8250
OUT	0	1	0.1000	0.9000
OUT	1	0	0.7300	0.2700
OUT	1	1	0.1450	0.8550
OUT	1	1	0.1364	0.8636
OUT	1	1	0.0000	1.0000
OUT	1	0	0.5750	0.4250
OUT	1	1	0.1300	0.8700
OUT	1	1	0.1350	0.8650
OUT	0	0	0.9587	0.0413
OUT	0	0	0.6250	0.3750
OUT	1	1	0.0000	1.0000
OUT	0	0	0.5325	0.4675
OUT	1	1	0.0000	1.0000
OUT	1	1	0.1250	0.8750
OUT	0	0	0.8008	0.1992
OUT	0	0	0.7100	0.2900
OUT	1	1	0.0250	0.9750
OUT	1	1	0.0150	0.9850
OUT	1	0	0.8300	0.1700
OUT	1	0	0.5150	0.4850
OUT	0	1	0.4858	0.5142
OUT	0	0	0.6300	0.3700
OUT	1	1	0.1800	0.8200
OUT	1	1	0.0000	1.0000
OUT	0	0	0.8350	0.1650
OUT	0	1	0.4850	0.5150
OUT	0	1	0.2200	0.7800
OUT	1	1	0.4050	0.5950
OUT	0	0	0.8180	0.1820
OUT	1	1	0.0250	0.9750
OUT	0	0	0.6625	0.3375
OUT	0	0	0.7000	0.3000
OUT	1	1	0.0250	0.9750
OUT	0	1	0.3950	0.6050
OUT	1	1	0.0833	0.9167
OUT	0	0	0.8763	0.1237
OUT	0	0	0.6286	0.3714
OUT	0	0	0.9350	0.0650
OUT	0	0	0.7800	0.2200
OUT	0	0	0.7317	0.2683
OUT	1	1	0.1400	0.8600
OUT	0	0	0.9650	0.0350
OUT	0	0	0.7016	0.2984
OUT	1	1	0.2633	0.7367
OUT	1	1	0.1317	0.8683
OUT	0	0	0.9175	0.0825
OUT	1	1	0.1100	0.8900
OUT	1	1	0.0050	0.9950
OUT	0	0	0.6620	0.3380
OUT	1	1	0.0550	0.9450
OUT	0	1	0.4542	0.5458
OUT	0	0	0.7625	0.2375
OUT	0	0	0.7975	0.2025
OUT	1	0	0.5525	0.4475
OUT	0	1	0.3214	0.6786
OUT	1	1	0.2650	0.7350
OUT	1	1	0.1029	0.8971
OUT	0	0	0.8443	0.1557
OUT	0	0	0.9978	0.0022
OUT	0	0	0.5650	0.4350
OUT	1	1	0.1397	0.8603
OUT	1	1	0.2400	0.7600
OUT	1	0	0.5913	0.4088
OUT	1	1	0.1300	0.8700
OUT	1	1	0.0800	0.9200
OUT	1	1	0.0813	0.9188
OUT	0	0	0.9350	0.0650
OUT	0	0	0.8000	0.2000
OUT	1	0	0.7967	0.2033
OUT	0	0	0.9075	0.0925
OUT	1	1	0.3150	0.6850
OUT	1	0	0.5120	0.4880
OUT	0	0	0.8050	0.1950
OUT	0	0	0.7325	0.2675
OUT	1	1	0.1575	0.8425
OUT	0	0	0.8000	0.2000
OUT	0	0	0.9233	0.0767
OUT	1	1	0.1150	0.8850
OUT	0	0	0.6550	0.3450
OUT	1	1	0.1500	0.8500
OUT	0	0	0.5200	0.4800
OUT	1	0	0.9050	0.0950
OUT	1	1	0.0900	0.9100
OUT	1	1	0.2800	0.7200
OUT	1	1	0.0050	0.9950
OUT	1	1	0.0050	0.9950
OUT	0	0	0.8350	0.1650
OUT	1	0	0.6267	0.3733
OUT	0	0	0.8142	0.1858
OUT	1	1	0.4750	0.5250
OUT	0	0	0.9959	0.0041
OUT	1	1	0.3950	0.6050
OUT	1	1	0.0100	0.9900
OUT	0	0	0.6942	0.3058
OUT	1	1	0.0450	0.9550
OUT	1	1	0.3461	0.6539
OUT	1	1	0.0050	0.9950
OUT	0	0	0.8450	0.1550
OUT	1	1	0.0109	0.9891
OUT	0	0	0.7700	0.2300
OUT	0	0	0.5438	0.4562
OUT	1	1	0.3363	0.6637
OUT	1	1	0.3125	0.6875
OUT	1	1	0.0700	0.9300
OUT	1	1	0.2350	0.7650
OUT	1	1	0.0000	1.0000
OUT	1	0	0.8863	0.1138
OUT	0	0	0.8750	0.1250
OUT	0	0	0.5750	0.4250
OUT	1	0	0.6892	0.3108
OUT	0	0	0.8183	0.1817
OUT	0	0	0.9950	0.0050
OUT	0	0	0.8925	0.1075
OUT	0	0	0.5200	0.4800
OUT	0	0	0.7967	0.2033
OUT	0	1	0.3725	0.6275
OUT	1	1	0.1900	0.8100
OUT	0	1	0.4279	0.5721
OUT	0	0	0.5675	0.4325
OUT	1	1	0.1630	0.8370
OUT	0	0	0.8825	0.1175
OUT	0	0	0.6400	0.3600
OUT	0	0	0.9070	0.0930
OUT	1	1	0.0272	0.9728
OUT	0	1	0.4350	0.5650
OUT	0	0	0.8400	0.1600
OUT	1	1	0.0000	1.0000
OUT	1	1	0.0050	0.9950
OUT	0	0	0.8517	0.1483
OUT	1	0	0.5089	0.4911
OUT	0	0	0.8450	0.1550
OUT	1	1	0.1058	0.8942
OUT	0	0	0.5600	0.4400
OUT	1	0	0.5250	0.4750
OUT	0	1	0.1900	0.8100
OUT	1	0	0.7583	0.2417
OUT	1	1	0.3250	0.6750
OUT	0	0	0.9575	0.0425
OUT	1	1	0.1400	0.8600
OUT	1	1	0.0100	0.9900
OUT	0	0	0.5917	0.4083
OUT	1	1	0.1000	0.9000
OUT	1	1	0.3992	0.6008
OUT	1	1	0.1633	0.8367
OUT	0	0	0.8750	0.1250
OUT	0	0	0.7600	0.2400
OUT	1	1	0.4850	0.5150
OUT	1	1	0.0713	0.9288
OUT	1	0	0.8234	0.1766
OUT	0	0	0.8200	0.1800
OUT	1	1	0.0200	0.9800
OUT	0	0	0.6850	0.3150
OUT	0	0	0.9575	0.0425
OUT	1	1	0.0100	0.9900
OUT	0	0	0.9100	0.0900
OUT	0	0	0.8050	0.1950
OUT	1	1	0.2100	0.7900
OUT	0	0	0.6750	0.3250
OUT	1	1	0.3250	0.6750
OUT	0	0	0.7490	0.2510
OUT	0	0	0.9725	0.0275
OUT	1	1	0.1300	0.8700
OUT	1	1	0.3500	0.6500
OUT	0	0	0.8250	0.1750
OUT	0	1	0.3650	0.6350
OUT	0	1	0.3600	0.6400
OUT	0	0	0.7500	0.2500
OUT	0	0	0.7850	0.2150
OUT	1	1	0.0250	0.9750
OUT	0	0	0.7969	0.2031
OUT	0	0	0.7757	0.2243
OUT	0	0	0.7925	0.2075
OUT	0	0	0.7800	0.2200
OUT	0	0	0.6900	0.3100
OUT	1	0	0.7700	0.2300
OUT	0	0	0.6100	0.3900
OUT	0	0	0.8113	0.1888
OUT	0	0	0.5600	0.4400
OUT	0	0	0.7450	0.2550
OUT	1	1	0.2300	0.7700
OUT	1	1	0.0400	0.9600
OUT	0	0	0.9000	0.1000
OUT	0	0	0.6350	0.3650
OUT	0	1	0.3500	0.6500
OUT	1	0	0.5750	0.4250
OUT	0	0	0.8500	0.1500
OUT	1	0	0.5300	0.4700
OUT	0	0	0.6730	0.3270
OUT	0	0	0.8100	0.1900
OUT	1	1	0.4700	0.5300
OUT	1	1	0.1150	0.8850
OUT	1	1	0.0500	0.9500
OUT	0	1	0.4300	0.5700
OUT	1	1	0.2900	0.7100
OUT	1	1	0.0100	0.9900
OUT	0	0	0.7617	0.2383
OUT	0	0	0.9567	0.0433
OUT	1	1	0.0425	0.9575
OUT	1	1	0.0000	1.0000
OUT	1	1	0.4250	0.5750
OUT	0	0	0.8500	0.1500
OUT	0	0	0.7525	0.2475
OUT	0	1	0.4770	0.5230
OUT	0	0	1.0000	0.0000
OUT	1	1	0.3600	0.6400
OUT	0	0	0.5000	0.5000
OUT	1	1	0.0350	0.9650
OUT	0	0	0.9283	0.0717
OUT	1	0	1.0000	0.0000
OUT	1	0	0.6925	0.3075
OUT	0	0	0.8233	0.1767
OUT	1	1	0.0100	0.9900
OUT	0	0	0.7558	0.2442
OUT	1	1	0.4733	0.5267
OUT	1	0	0.6694	0.3306
OUT	1	0	0.5550	0.4450
OUT	1	1	0.1550	0.8450
OUT	0	1	0.4217	0.5783
OUT	0	1	0.3550	0.6450
OUT	0	0	0.7357	0.2643
OUT	1	1	0.0793	0.9207
OUT	0	0	0.6858	0.3142
OUT	0	1	0.3750	0.6250
OUT	1	0	0.8100	0.1900
OUT	0	0	0.8255	0.1745
OUT	1	1	0.2300	0.7700
OUT	0	0	0.8450	0.1550
OUT	1	0	0.7633	0.2367
OUT	0	0	0.9733	0.0267
OUT	1	1	0.2500	0.7500
OUT	1	1	0.0000	1.0000
OUT	1	1	0.0050	0.9950
OUT	0	0	0.6900	0.3100
OUT	1	1	0.2200	0.7800
OUT	1	1	0.0350	0.9650
OUT	1	1	0.0600	0.9400
OUT	1	0	0.6250	0.3750
OUT	0	0	0.9800	0.0200
OUT	1	1	0.1250	0.8750
OUT	1	1	0.4600	0.5400
OUT	0	0	0.7750	0.2250
OUT	0	0	0.7092	0.2908
OUT	1	1	0.1100	0.8900
OUT	1	0	0.8185	0.1815
OUT	1	0	0.6331	0.3669
OUT	0	1	0.1893	0.8107
OUT	0	0	0.5700	0.4300
OUT	1	0	0.8625	0.1375
OUT	1	1	0.0050	0.9950
OUT	0	0	0.6850	0.3150
OUT	1	1	0.1761	0.8239
OUT	1	0	0.5400	0.4600
OUT	0	1	0.4912	0.5088
OUT	1	1	0.3550	0.6450
OUT	1	1	0.0160	0.9840
OUT	1	1	0.2150	0.7850
OUT	0	0	0.7288	0.2713
OUT	0	0	0.5300	0.4700
OUT	1	1	0.0050	0.9950
OUT	1	1	0.4250	0.5750
OUT	0	0	0.5300	0.4700
OUT	0	0	0.7450	0.2550
OUT	1	1	0.1950	0.8050
OUT	0	0	0.7570	0.2430
OUT	0	1	0.1150	0.8850
OUT	0	1	0.3618	0.6382
OUT	0	0	0.6533	0.3467
OUT	1	1	0.3950	0.6050
OUT	0	0	0.6300	0.3700
OUT	0	0	0.5770	0.4230
OUT	0	0	0.5700	0.4300
OUT	1	1	0.0156	0.9844
OUT	0	0	0.8650	0.1350
OUT	1	0	0.7920	0.2080
OUT	0	0	0.6450	0.3550
OUT	1	1	0.4706	0.5294
OUT	0	1	0.1380	0.8620
OUT	1	1	0.2600	0.7400
OUT	1	1	0.0000	1.0000
OUT	1	1	0.2100	0.7900
OUT	0	0	0.9582	0.0418
OUT	0	1	0.4200	0.5800
OUT	0	0	0.8162	0.1838
OUT	0	0	0.7200	0.2800
OUT	0	0	0.6500	0.3500
OUT	0	0	0.6950	0.3050
OUT	1	1	0.3677	0.6323
OUT	0	0	0.7717	0.2283
OUT	1	1	0.2400	0.7600
OUT	0	1	0.2600	0.7400
OUT	1	1	0.1150	0.8850
OUT	1	0	0.7171	0.2829
OUT	1	1	0.0025	0.9975
OUT	1	1	0.0100	0.9900
OUT	0	1	0.0500	0.9500
OUT	0	1	0.0950	0.9050
OUT	0	0	0.7800	0.2200
OUT	0	0	0.6550	0.3450
OUT	0	0	0.9959	0.0041
OUT	0	0	0.5047	0.4953
OUT	1	1	0.0050	0.9950
OUT	0	0	0.6150	0.3850
OUT	1	1	0.1713	0.8288
OUT	1	0	0.5625	0.4375
OUT	1	1	0.0150	0.9850
OUT	1	1	0.0695	0.9305
OUT	1	1	0.2025	0.7975
OUT	0	0	0.6338	0.3663
OUT	1	1	0.0700	0.9300
OUT	0	1	0.2750	0.7250
OUT	1	1	0.1210	0.8790
OUT	1	1	0.0063	0.9938
OUT	0	0	0.7600	0.2400
OUT	1	0	0.6950	0.3050
OUT	0	0	0.5383	0.4617
OUT	0	1	0.2700	0.7300
OUT	0	0	0.8371	0.1629
OUT	0	1	0.4529	0.5471
OUT	0	0	0.8700	0.1300
OUT	0	0	0.8238	0.1763
OUT	0	0	0.5221	0.4779
OUT	0	0	0.7937	0.2063
OUT	0	0	0.8771	0.1229
OUT	1	1	0.0000	1.0000
OUT	0	0	0.6117	0.3883
OUT	1	1	0.3200	0.6800
OUT	0	1	0.2258	0.7742
OUT	0	0	0.6983	0.3017
OUT	0	0	0.7617	0.2383
OUT	1	1	0.0075	0.9925
OUT	1	1	0.0300	0.9700
OUT	1	1	0.0300	0.9700
OUT	0	0	0.7779	0.2221
OUT	0	0	0.9900	0.0100
OUT	1	0	0.5360	0.4640
OUT	0	0	0.8558	0.1442
OUT	0	0	0.5850	0.4150
OUT	1	0	0.9075	0.0925
OUT	1	1	0.3579	0.6421
OUT	0	0	0.9117	0.0883
OUT	1	1	0.0100	0.9900
OUT	0	0	0.6084	0.3916
OUT	0	0	0.8850	0.1150
OUT	1	1	0.0000	1.0000
OUT	0	0	0.7793	0.2207
OUT	0	0	0.6650	0.3350
OUT	1	0	0.7950	0.2050
OUT	0	0	0.8108	0.1892
OUT	0	0	0.6450	0.3550
OUT	1	1	0.0000	1.0000
OUT	0	0	0.7700	0.2300
OUT	1	1	0.0000	1.0000
OUT	1	0	0.5825	0.4175
OUT	1	0	0.8950	0.1050
OUT	1	1	0.1650	0.8350
OUT	0	0	0.7088	0.2913
OUT	1	1	0.4164	0.5836
OUT	0	0	0.8150	0.1850
OUT	1	0	0.8000	0.2000
OUT	1	1	0.0850	0.9150
OUT	0	0	0.9600	0.0400
OUT	1	1	0.1450	0.8550
OUT	1	1	0.0450	0.9550
OUT	1	1	0.0400	0.9600
OUT	1	1	0.3000	0.7000
OUT	0	0	0.8255	0.1745
OUT	0	1	0.2250	0.7750
OUT	0	1	0.1600	0.8400
OUT	1	1	0.0700	0.9300
OUT	1	1	0.1100	0.8900
OUT	0	0	0.8393	0.1607
OUT	1	1	0.2000	0.8000
OUT	1	0	0.6400	0.3600
OUT	0	0	0.6674	0.3326
OUT	1	1	0.3750	0.6250
OUT	0	1	0.3789	0.6211
OUT	1	1	0.3558	0.6442
OUT	0	1	0.1200	0.8800
OUT	0	0	0.8000	0.2000
OUT	0	0	0.9450	0.0550
OUT	1	0	0.6400	0.3600
OUT	0	0	0.6596	0.3404
OUT	0	0	0.5350	0.4650
OUT	0	0	0.8700	0.1300
OUT	0	0	0.8800	0.1200
OUT	0	0	0.5800	0.4200
OUT	0	0	0.5788	0.4213
OUT	0	0	0.8600	0.1400
OUT	0	0	0.7450	0.2550
OUT	0	0	0.7300	0.2700
OUT	1	0	0.9025	0.0975
OUT	1	1	0.0000	1.0000
OUT	1	1	0.4603	0.5397
OUT	1	1	0.0050	0.9950
OUT	0	0	0.8067	0.1933
OUT	0	0	0.6435	0.3565
OUT	1	0	0.8550	0.1450
OUT	1	1	0.2900	0.7100
OUT	0	0	0.8550	0.1450
OUT	1	1	0.0000	1.0000
OUT	0	0	0.6267	0.3733
OUT	0	1	0.1450	0.8550
OUT	1	1	0.0350	0.9650
OUT	0	0	0.5850	0.4150
OUT	0	0	0.8317	0.1683
OUT	1	1	0.0000	1.0000
OUT	0	0	0.5233	0.4767
OUT	1	1	0.3500	0.6500
OUT	1	1	0.0000	1.0000
OUT	0	0	0.7692	0.2308
OUT	1	1	0.3050	0.6950
OUT	1	1	0.0650	0.9350
OUT	0	0	0.5650	0.4350
OUT	0	0	0.7955	0.2045
OUT	1	1	0.0300	0.9700
OUT	0	0	0.8048	0.1952
OUT	0	0	0.6651	0.3349
OUT	1	1	0.3000	0.7000
OUT	0	1	0.4683	0.5317
OUT	0	0	0.9000	0.1000
OUT	0	0	1.0000	0.0000
OUT	0	0	0.6350	0.3650
OUT	0	0	1.0000	0.0000
OUT	1	1	0.0150	0.9850
OUT	1	0	0.6900	0.3100
OUT	1	1	0.0450	0.9550
OUT	1	1	0.2475	0.7525
OUT	1	1	0.0850	0.9150
OUT	0	1	0.3535	0.6465
OUT	1	1	0.0100	0.9900
OUT	1	1	0.0200	0.9800
OUT	1	1	0.3125	0.6875
OUT	0	0	0.9950	0.0050
OUT	0	0	0.8070	0.1930
OUT	0	0	0.9850	0.0150
OUT	0	0	0.8700	0.1300
OUT	1	0	0.8100	0.1900
OUT	0	0	0.7293	0.2708
OUT	1	1	0.4600	0.5400
OUT	1	1	0.0050	0.9950
OUT	1	1	0.1450	0.8550
OUT	0	0	0.7683	0.2317
OUT	1	0	0.7925	0.2075
OUT	1	1	0.1800	0.8200
OUT	0	0	0.5500	0.4500
OUT	0	1	0.4550	0.5450
OUT	1	1	0.0350	0.9650
OUT	1	1	0.0150	0.9850
OUT	1	1	0.1187	0.8813
OUT	1	1	0.2050	0.7950
OUT	0	0	0.7275	0.2725
OUT	0	0	0.5150	0.4850
OUT	1	1	0.0250	0.9750
OUT	0	0	1.0000	0.0000
OUT	1	0	0.8288	0.1713
OUT	0	0	0.8912	0.1088
OUT	0	0	0.7267	0.2733
OUT	1	0	0.5100	0.4900
OUT	1	1	0.0700	0.9300
OUT	1	0	0.6500	0.3500
OUT	1	1	0.0648	0.9353
OUT	0	1	0.1250	0.8750
OUT	0	0	0.8750	0.1250
OUT	1	1	0.1554	0.8446
OUT	0	1	0.0950	0.9050
OUT	0	0	0.9450	0.0550
OUT	1	1	0.1767	0.8233
OUT	0	0	0.6850	0.3150
OUT	1	0	0.8450	0.1550
OUT	0	0	0.8800	0.1200
OUT	1	1	0.0600	0.9400
OUT	1	1	0.1610	0.8390
OUT	0	0	0.6958	0.3042
OUT	0	0	0.6550	0.3450
OUT	1	1	0.1700	0.8300
OUT	1	0	0.5550	0.4450
OUT	0	1	0.4300	0.5700
OUT	1	1	0.2324	0.7676
OUT	0	0	0.9550	0.0450
OUT	1	0	0.8950	0.1050
OUT	0	0	0.8000	0.2000
OUT	0	0	0.7242	0.2758
OUT	0	1	0.2121	0.7879
OUT	0	0	0.9000	0.1000
OUT	0	0	0.6864	0.3136
OUT	1	1	0.1697	0.8303
OUT	1	1	0.1200	0.8800
OUT	0	1	0.3600	0.6400
OUT	0	0	0.5550	0.4450
OUT	0	0	0.7902	0.2098
OUT	0	0	0.5850	0.4150
OUT	0	1	0.4683	0.5317
OUT	0	0	0.7997	0.2003
OUT	0	0	0.8475	0.1525
OUT	1	0	0.6217	0.3783
OUT	1	1	0.1600	0.8400
OUT	0	0	0.6073	0.3928
OUT	0	0	0.5362	0.4638
OUT	0	0	0.9300	0.0700
OUT	1	0	0.6867	0.3133
OUT	1	1	0.0000	1.0000
OUT	0	0	0.8950	0.1050
OUT	1	1	0.4683	0.5317
OUT	1	1	0.0000	1.0000
OUT	1	1	0.4413	0.5588
OUT	1	1	0.0650	0.9350
OUT	1	0	0.5800	0.4200
OUT	1	0	0.5650	0.4350
OUT	0	0	0.5217	0.4783
OUT	1	0	0.5250	0.4750
OUT	0	0	0.8533	0.1467
OUT	0	0	0.9017	0.0983
OUT	1	1	0.0050	0.9950
OUT	0	0	0.9525	0.0475
OUT	0	0	0.8803	0.1197
OUT	0	1	0.0950	0.9050
OUT	1	1	0.0000	1.0000
OUT	1	0	0.5200	0.4800
OUT	1	1	0.1350	0.8650
OUT	0	1	0.3133	0.6867
OUT	1	0	0.6367	0.3633
OUT	1	1	0.0900	0.9100
OUT	1	1	0.4200	0.5800
OUT	0	0	0.6450	0.3550
OUT	0	0	0.7133	0.2867
OUT	0	0	0.6650	0.3350
OUT	0	1	0.3600	0.6400
OUT	0	0	1.0000	0.0000
OUT	1	1	0.0600	0.9400
OUT	1	1	0.0050	0.9950
OUT	1	1	0.2300	0.7700
OUT	1	1	0.4400	0.5600
OUT	1	1	0.0000	1.0000
OUT	0	0	0.8250	0.1750
OUT	1	0	0.8367	0.1633
OUT	1	1	0.1485	0.8515
OUT	0	0	0.7638	0.2363
OUT	0	0	0.6700	0.3300
OUT	0	0	0.5755	0.4245
OUT	0	0	0.8450	0.1550
OUT	0	0	0.7697	0.2303
OUT	1	1	0.0050	0.9950
OUT	1	1	0.3010	0.6990
OUT	0	0	0.7154	0.2846
OUT	0	1	0.0200	0.9800
OUT	1	1	0.3721	0.6279
OUT	1	0	0.5528	0.4472
OUT	0	0	0.5354	0.4646
OUT	0	0	0.6950	0.3050
OUT	1	1	0.0650	0.9350
OUT	1	1	0.4840	0.5160
OUT	0	0	0.6200	0.3800
OUT	1	0	0.9708	0.0292
OUT	1	0	0.8900	0.1100
OUT	1	0	0.7495	0.2505
OUT	1	0	0.8450	0.1550
OUT	0	0	0.9558	0.0442
OUT	0	0	0.6750	0.3250
OUT	1	0	0.7365	0.2635
OUT	1	1	0.3767	0.6233
OUT	0	0	0.8683	0.1317
OUT	0	0	0.9200	0.0800
OUT	0	0	0.9850	0.0150
OUT	0	0	0.9575	0.0425
OUT	1	0	0.5000	0.5000
OUT	1	0	0.5138	0.4863
OUT	1	1	0.1700	0.8300
OUT	0	0	0.6500	0.3500
OUT	1	1	0.1500	0.8500
OUT	1	1	0.0000	1.0000
OUT	1	1	0.3200	0.6800
OUT	0	0	0.7100	0.2900
OUT	0	0	0.6100	0.3900
OUT	1	0	0.8104	0.1896
OUT	0	0	0.6500	0.3500
OUT	0	0	0.8975	0.1025
OUT	1	1	0.4392	0.5608
OUT	1	1	0.0250	0.9750
OUT	1	1	0.1150	0.8850
OUT	0	0	0.8750	0.1250
OUT	0	0	0.7300	0.2700
OUT	1	1	0.2725	0.7275
OUT	0	0	0.8617	0.1383
OUT	0	0	0.7600	0.2400
OUT	1	0	0.9138	0.0863
OUT	1	1	0.4550	0.5450
OUT	1	1	0.0650	0.9350
OUT	1	1	0.0000	1.0000
OUT	1	1	0.3600	0.6400
OUT	0	0	0.9450	0.0550
OUT	1	1	0.0100	0.9900
OUT	1	0	0.6200	0.3800
OUT	0	0	0.7183	0.2817
OUT	0	0	0.5000	0.5000
OUT	1	1	0.1630	0.8370
OUT	0	0	0.8150	0.1850
OUT	0	0	0.7510	0.2490
OUT	0	0	0.6550	0.3450
OUT	0	0	0.6982	0.3018
OUT	1	1	0.0700	0.9300
OUT	1	0	0.8230	0.1770
OUT	0	0	0.6788	0.3212
OUT	1	1	0.0000	1.0000
OUT	0	1	0.2950	0.7050
OUT	1	1	0.4800	0.5200
OUT	1	0	0.6550	0.3450
OUT	1	1	0.3097	0.6903
OUT	1	1	0.4700	0.5300
OUT	1	0	0.7568	0.2432
OUT	1	1	0.1800	0.8200
OUT	0	1	0.4900	0.5100
OUT	1	1	0.0728	0.9272
OUT	0	0	0.7292	0.2708
OUT	1	0	0.6210	0.3790
OUT	0	0	0.7000	0.3000
OUT	1	1	0.0000	1.0000
OUT	0	0	0.8250	0.1750
OUT	0	0	0.7238	0.2763
OUT	1	1	0.3350	0.6650
OUT	1	1	0.1950	0.8050
OUT	0	0	0.7300	0.2700
OUT	1	1	0.0100	0.9900
OUT	0	0	0.8850	0.1150
OUT	1	0	0.6767	0.3233
OUT	1	1	0.1540	0.8460
OUT	1	1	0.0050	0.9950
OUT	1	1	0.0150	0.9850
OUT	0	0	0.8350	0.1650
OUT	1	1	0.4800	0.5200
OUT	1	1	0.0200	0.9800
OUT	1	1	0.0900	0.9100
OUT	0	0	0.5942	0.4058
OUT	0	0	0.8000	0.2000
OUT	0	1	0.4533	0.5467
OUT	0	0	0.8871	0.1129
OUT	1	0	0.6801	0.3199
OUT	0	0	0.7684	0.2316
OUT	0	0	0.8200	0.1800
OUT	1	0	0.7550	0.2450
OUT	1	1	0.3350	0.6650
OUT	0	0	0.8519	0.1481
OUT	1	1	0.0040	0.9960
OUT	0	0	0.7808	0.2192
OUT	0	0	0.7100	0.2900
OUT	1	0	0.7500	0.2500
OUT	1	1	0.3000	0.7000
OUT	1	0	0.8442	0.1558
OUT	1	1	0.0000	1.0000
OUT	0	0	0.9220	0.0780
OUT	0	0	0.6871	0.3129
OUT	0	0	0.7000	0.3000
OUT	1	1	0.1825	0.8175
OUT	0	0	0.7995	0.2005
OUT	0	0	0.7500	0.2500
OUT	0	0	0.8200	0.1800
OUT	1	1	0.1225	0.8775
OUT	0	0	0.6227	0.3773
OUT	0	1	0.4725	0.5275
OUT	1	0	0.5100	0.4900
OUT	0	1	0.4383	0.5617
OUT	1	1	0.1000	0.9000
OUT	0	0	0.7910	0.2090
OUT	0	0	0.9800	0.0200
OUT	0	1	0.4693	0.5307
OUT	1	1	0.1050	0.8950
OUT	0	0	0.8738	0.1263
OUT	0	1	0.3200	0.6800
OUT	0	1	0.2800	0.7200
OUT	0	1	0.2700	0.7300
OUT	1	1	0.0000	1.0000
OUT	1	0	0.8244	0.1756
OUT	1	1	0.2485	0.7515
OUT	1	1	0.0000	1.0000
OUT	0	1	0.1185	0.8815
OUT	0	0	0.5850	0.4150
OUT	1	0	0.5750	0.4250
OUT	1	0	0.7799	0.2201
OUT	0	0	0.5975	0.4025
OUT	0	0	0.6133	0.3867
OUT	0	0	0.6788	0.3212
OUT	1	1	0.4250	0.5750
OUT	0	0	0.8250	0.1750
OUT	1	0	0.6900	0.3100
OUT	0	0	0.6500	0.3500
OUT	0	0	0.7350	0.2650
OUT	0	0	0.8200	0.1800
OUT	0	0	0.8200	0.1800
OUT	1	1	0.0250	0.9750
OUT	0	1	0.4900	0.5100
OUT	1	1	0.0000	1.0000
OUT	0	0	0.8550	0.1450
OUT	1	1	0.0050	0.9950
OUT	1	1	0.0000	1.0000
OUT	1	1	0.4025	0.5975
OUT	1	1	0.0000	1.0000
OUT	1	1	0.4950	0.5050
OUT	1	1	0.3250	0.6750
OUT	1	0	0.5550	0.4450
OUT	0	1	0.0875	0.9125
OUT	1	1	0.2594	0.7406
OUT	1	1	0.2450	0.7550
OUT	0	0	0.9100	0.0900
OUT	1	1	0.0350	0.9650
OUT	1	1	0.1175	0.8825
OUT	0	0	0.8900	0.1100
OUT	0	0	0.8417	0.1583
OUT	0	0	0.8700	0.1300
OUT	1	1	0.4717	0.5283
OUT	0	1	0.4500	0.5500
OUT	0	0	0.6450	0.3550
OUT	0	0	0.7900	0.2100
OUT	0	0	0.9594	0.0406
OUT	1	1	0.0250	0.9750
OUT	1	1	0.0000	1.0000
OUT	0	0	0.7083	0.2917
OUT	0	0	0.7550	0.2450
OUT	0	1	0.1186	0.8814
OUT	1	1	0.0950	0.9050
OUT	1	1	0.1500	0.8500
OUT	0	0	0.7192	0.2808
OUT	1	1	0.3587	0.6413
OUT	0	0	0.6650	0.3350
OUT	1	1	0.0050	0.9950
OUT	1	1	0.0850	0.9150
OUT	0	0	0.9373	0.0627
OUT	1	1	0.4676	0.5324
OUT	0	0	0.7338	0.2663
OUT	1	1	0.4675	0.5325
OUT	1	1	0.0000	1.0000
OUT	0	0	0.9850	0.0150
OUT	1	1	0.0000	1.0000
OUT	1	1	0.0000	1.0000
OUT	1	1	0.0450	0.9550
OUT	1	1	0.0750	0.9250
OUT	1	1	0.0850	0.9150
OUT	1	1	0.0000	1.0000
OUT	0	0	0.7350	0.2650
OUT	1	1	0.2950	0.7050
OUT	1	1	0.0050	0.9950
OUT	0	0	0.8183	0.1817
OUT	0	0	0.7250	0.2750
OUT	0	0	0.6400	0.3600
OUT	1	1	0.0000	1.0000
OUT	1	0	0.8050	0.1950
OUT	1	0	0.9375	0.0625
OUT	0	1	0.2200	0.7800
OUT	0	0	0.6950	0.3050
OUT	1	1	0.3550	0.6450
OUT	0	0	0.6525	0.3475
OUT	1	1	0.3292	0.6708
OUT	1	1	0.3507	0.6493
OUT	1	1	0.4250	0.5750
OUT	0	0	0.9100	0.0900
OUT	1	0	0.7225	0.2775
OUT	0	0	0.5550	0.4450
OUT	0	0	0.7104	0.2896
OUT	1	1	0.0100	0.9900
OUT	0	0	0.9363	0.0638
OUT	0	1	0.4950	0.5050
OUT	0	0	0.9400	0.0600
OUT	0	0	0.6650	0.3350
OUT	0	0	0.6550	0.3450
